Date,Open,High,Low,Close,Volume
2025-07-02,1682.890920237285,1699.01618166813,1672.140745950055,1679.568115234375,2069447
2025-07-03,1677.0273675233361,1691.1980533211731,1667.7431251040634,1673.0205078125,1839063
2025-07-04,1676.0499231428803,1689.7319633318016,1667.449735876389,1686.702392578125,768500
2025-07-07,1686.3114773426612,1686.3114773426612,1664.615718167014,1671.554443359375,1366412
2025-07-08,1661.390626792222,1679.8614052673206,1649.1745192422793,1669.306640625,2139193
2025-07-09,1671.163592594926,1675.365981511852,1633.0493352199542,1635.981201171875,2894808
2025-07-10,1636.958325354042,1641.7470631206315,1611.5488229903374,1625.9149169921875,2740853
2025-07-11,1605.880537520897,1617.9012347035837,1592.980376059705,1601.0919189453125,2548153
2025-07-14,1602.753266499877,1605.0987829445833,1570.5027434544527,1583.0120849609375,3334703
2025-07-15,1553.8889392406409,1584.575826428627,1514.7973935993668,1530.824951171875,14685607
2025-07-16,1530.8248556536041,1538.2522250024176,1524.5701848816846,1527.306640625,5218099
2025-07-17,1528.0884757635454,1531.215870953708,1507.3700045571536,1508.8359375,4966082
2025-07-18,1520.7536656165742,1526.6633301202655,1506.9644484412943,1525.4814453125,3902458
2025-07-21,1525.4815165452098,1527.352814206147,1503.0247422895857,1507.3585205078125,3368842
2025-07-22,1510.0177742647013,1516.6169718680485,1495.4406737376653,1497.2135009765625,3218227
2025-07-23,1501.153324444694,1512.874183637855,1495.1451892983487,1506.767578125,3471536
2025-07-24,1506.9644638665545,1514.7455462558817,1478.9920275496038,1484.5076904296875,4654421
2025-07-25,1478.4995460982325,1489.4324014259423,1464.2178568256334,1467.6651611328125,2733655
2025-07-28,1467.6651471387913,1471.703393813639,1441.465658700526,1444.0264892578125,4404841
2025-07-29,1444.0264936475323,1455.2548802216168,1439.0033028790403,1450.231689453125,6223556
2025-07-30,1458.209673681624,1461.952509184248,1446.6858763290873,1454.2698974609375,1642426
2025-07-31,1442.9430765992654,1460.3765387150347,1437.5258841615207,1445.7994384765625,2306285
2025-08-01,1442.943107633972,1444.8145254719295,1428.1689461223614,1430.2373046875,2152783
2025-08-04,1430.2372375763357,1453.186482140495,1418.9103809489254,1452.2015380859375,2384774
2025-08-05,1457.6188155396505,1463.036008156187,1449.0497296249407,1460.3765869140625,2614394
2025-08-06,1458.6037488096254,1461.361520163538,1434.4726182426073,1441.170166015625,1735697
2025-08-07,1436.0485122561738,1456.9292792933993,1429.1539034867683,1453.2850341796875,1495363
2025-08-08,1452.595580105969,1459.8840701262184,1437.0334155186883,1453.48193359375,2815614
2025-08-11,1452.7925286241757,1507.9493975075343,1443.5340301579827,1465.5968017578125,2374556
2025-08-12,1467.566695902416,1487.1671073639752,1466.5817518112065,1476.5296630859375,3422656
2025-08-13,1477.416097293887,1484.8031777803567,1466.5817125803987,1478.49951171875,2916128
2025-08-14,1478.4010766735587,1493.3721787241154,1463.429974623002,1467.3697509765625,4227538
2025-08-18,1475.5447112541108,1479.287546874046,1453.6790006369354,1462.6419677734375,2795155
2025-08-19,1454.0730375239393,1460.2781132767866,1447.0798381577704,1453.8759765625,2515817
2025-08-20,1445.8980043788645,1477.711748344754,1436.048562932142,1473.4764404296875,10219330
2025-08-21,1477.416174843593,1482.340895426405,1463.7254275768885,1471.0140380859375,2157601
2025-08-22,1467.1727590116886,1469.0441769141178,1441.9582132097007,1444.2236328125,2802805
2025-08-25,1457.7172574901363,1486.9700489562556,1453.9744218441479,1481.5528564453125,2764914
2025-08-26,1479.2875521292813,1483.8182708946867,1462.6419729695385,1470.3245849609375,4092265
2025-08-28,1465.5968635222293,1465.5968635222293,1424.22921011636,1427.9720458984375,4367902
2025-08-29,1427.9720080027619,1440.5792203762308,1417.5315043295445,1432.896728515625,3404604
2025-09-01,1424.229219512329,1450.3302390953695,1424.229219512329,1446.2919921875,2105254
2025-09-02,1446.8829320928585,1455.1564868606395,1437.7229035584512,1443.632568359375,1295198
2025-09-03,1452.7925156018284,1452.7925156018284,1430.7297441997619,1444.0264892578125,1800307
2025-09-04,1443.0415328037025,1443.8295361526164,1419.205934404439,1421.56982421875,2192155
2025-09-05,1426.1989978362844,1430.4343053841567,1381.679574449836,1397.6356201171875,3895199
2025-09-08,1402.4619428682502,1407.0911320942328,1379.90669869323,1381.8765869140625,2929976
2025-09-09,1388.9680687592238,1410.2429566938608,1387.8846543370264,1405.6136474609375,2906889
2025-09-10,1413.2963613367867,1449.7392942796687,1410.5384696697556,1441.8597412109375,3205017
2025-09-11,1441.859701527013,1448.2618382191527,1436.3440385771949,1445.6024169921875,1982922
2025-09-12,1452.7924749706763,1457.7171952248143,1440.9731463607454,1445.10986328125,2110883
2025-09-15,1445.1099450081597,1446.1934797112908,1430.1388426818744,1444.4205322265625,1725617
2025-09-16,1441.8597504891434,1462.8389885301765,1439.1018588043655,1460.7706298828125,1724524
2025-09-17,1468.3547304843955,1476.4312241110413,1453.0880967460891,1459.1947021484375,2656774
2025-09-18,1470.1274432601965,1480.2724149182607,1463.7253070297977,1471.3094482421875,2792406
2025-09-19,1471.3095553104206,1471.3095553104206,1441.958172825239,1445.3070068359375,3197957
2025-09-22,1401.5754895804482,1427.3809775570503,1393.6959365821042,1418.2210693359375,4457129
2025-09-23,1422.4561696296425,1422.4561696296425,1399.0145730377624,1408.2730712890625,3106480
2025-09-24,1403.6437292172852,1422.948608380378,1398.620538653115,1420.5848388671875,2894044
2025-09-25,1418.5165132246768,1420.7819328570436,1394.6809129466715,1402.363525390625,2713246
2025-09-26,1398.6206746315802,1405.0228115224993,1371.0422387937742,1374.2926025390625,2568054
2025-09-29,1376.0652614061464,1381.4824534968982,1362.1775748199761,1366.5113525390625,2990852
2025-09-30,1371.1407026768466,1383.8465060313804,1361.0943206192737,1364.24609375,2782077
2025-10-01,1365.2309999806755,1375.7699740443054,1361.192753196406,1368.579833984375,2253527
2025-10-03,1375.474485727891,1378.724849469203,1359.6169091870397,1372.5196533203125,2793839
2025-10-06,1372.519505117964,1399.6054659294057,1369.8602043312653,1396.3551025390625,1970901
2025-10-07,1400.590582361564,1420.190995007908,1395.8628023450046,1411.8189697265625,1592836
2025-10-08,1411.6217972520342,1436.737871112136,1405.7121328143633,1431.3206787109375,1735807
2025-10-09,1431.320698588094,1468.6501035176059,1430.6312858204308,1464.119384765625,2681316
2025-10-10,1468.5516383133775,1475.938718988998,1451.7091184194492,1472.98388671875,2129445
2025-10-13,1467.5667335969492,1479.5830037253727,1454.269988024091,1472.1959228515625,1820492
2025-10-14,1492.5843809410892,1511.889262130931,1467.7637163549157,1472.885498046875,5802489
2025-10-15,1475.3477352096886,1486.6745919280122,1463.7253471796544,1473.1807861328125,1710696
2025-10-16,1477.3176757923743,1497.016557741116,1475.446257960757,1492.1903076171875,2021043
2025-10-17,1488.2190984767906,1490.5026052102426,1468.5614528351703,1475.5111083984375,3210161
2025-10-20,1479.184575854568,1499.0407346788663,1478.390281024646,1484.64501953125,2354881
2025-10-21,1491.8924664524288,1492.1903573160696,1470.3485822921484,1475.3126220703125,274400
2025-10-23,1499.1400086944757,1536.370306923643,1494.6723729069756,1512.9400634765625,5011470
2025-10-24,1514.032141389429,1521.5774576588615,1505.4940171584299,1512.8408203125,1491451
2025-10-27,1520.3860748694353,1538.355874005925,1515.8191826700736,1522.470947265625,1394846
2025-10-28,1523.9602008750792,1530.9098565142488,1501.1256180606642,1511.1529541015625,1936466
2025-10-29,1518.9961482753308,1547.7875785367585,1511.053684754937,1546.099853515625,2596355
2025-10-30,1546.4968944408054,1548.6811446451054,1527.0378828693122,1538.65380859375,2183395
2025-10-31,1538.6538065954383,1546.993296406407,1526.541476911987,1530.4134521484375,1723467
2025-11-03,1529.0234766336932,1538.5544085723318,1517.2090379673377,1532.3990478515625,2252136
2025-11-04,1525.3500852257325,1530.8105286880013,1514.0320509018281,1518.1025390625,1666863
2025-11-06,1518.102529913232,1520.8824404996724,1503.4090457641944,1515.4219970703125,2474769
2025-11-07,1504.2032379541695,1507.876699931102,1479.7801876431495,1501.522705078125,2238714
2025-11-10,1507.0824753149343,1533.7890335362633,1500.5299670520405,1529.420654296875,1558896
2025-11-11,1536.6682078743436,1561.1905159919884,1530.1155783890918,1558.70849609375,2270763
2025-11-12,1563.672537426727,1588.4927364335006,1562.1833254863207,1582.535888671875,2331564
2025-11-13,1587.8969693114916,1593.4566692773499,1568.6364719365813,1587.00341796875,1944022
2025-11-14,1578.5645775770781,1586.5070408604847,1562.778907562833,1583.1314697265625,2543918
2025-11-17,1582.5358371425214,1596.1372572784026,1574.0969697549983,1594.8466796875,2000978
2025-11-18,1592.46393117536,1592.46393117536,1578.6638766106146,1583.7271728515625,1640123
2025-11-19,1583.8265544385058,1657.4928550760465,1577.1746685281062,1650.6424560546875,6342672
2025-11-20,1650.6424097132451,1656.400744077912,1630.7862514797346,1633.566162109375,2724035
2025-11-21,1624.2338032129392,1631.6798628242454,1594.449564767714,1596.4351806640625,2958835
2025-11-24,1602.689846153595,1628.2049607815773,1591.371811821883,1598.81787109375,6392688
2025-11-25,1606.6610855249191,1607.2567460310713,1581.1458495813354,1589.584716796875,2285950
2025-11-26,1589.5846949187028,1615.7948475599933,1589.5846949187028,1606.263916015625,1243303
2025-11-27,1607.4552352384987,1621.4538022906338,1602.3919392229225,1617.2840576171875,2106176
2025-11-28,1617.2840811198662,1625.127287826632,1607.3560020460795,1612.5185546875,1841289
2025-12-01,1618.2768604279913,1634.6581906102379,1616.2912446483251,1631.0841064453125,2034350
2025-12-02,1639.1258269881153,1641.0121862182775,1612.320013948334,1623.7373046875,2326220
2025-12-03,1623.7373763447454,1642.6999836490309,1617.0856116627165,1628.701416015625,2371611
2025-12-04,1638.1330590034308,1659.9748331234766,1633.2682759836734,1642.699951171875,3935708
2025-12-05,1650.7417024276615,1678.8382154205196,1639.1258980835469,1670.895751953125,3391204
2025-12-08,1670.8957441731231,1683.206586728738,1664.8396400459083,1676.4554443359375,2702407
2025-12-09,1674.866921117288,1674.866921117288,1644.4870237279085,1645.6783447265625,2817704
2025-12-10,1651.33741151054,1658.981983784725,1645.0826733281203,1654.0179443359375,1482249
2025-12-11,1655.5071653170248,1665.3359877184005,1637.1402192550368,1660.3719482421875,1408684
2025-12-12,1665.336003610546,1665.8324075629043,1648.0611218299982,1661.1661376953125,1284337
2025-12-15,1661.1661757114134,1675.8597815144374,1648.0611595461885,1671.8885498046875,1689723
2025-12-16,1668.910121452463,1669.9029293771819,1633.5661835709452,1639.82080078125,1929309
2025-12-17,1639.1259361428438,1652.5288435552777,1634.4597872243548,1643.09716796875,1394918
2025-12-18,1645.0826708578404,1661.8611484080207,1639.3243366289462,1649.4510498046875,1822056
2025-12-19,1662.953282835884,1668.9101304161918,1620.758945808705,1630.5877685546875,3487150
2025-12-22,1640.0194194953087,1661.4640462269583,1632.1762127260945,1658.287109375,1339691
2025-12-23,1663.0525885523043,1674.7677709501743,1644.2884938811706,1667.818115234375,1614314
2025-12-24,1663.9460942965677,1667.917326025199,1653.124463597572,1662.6553955078125,989858
2025-12-26,1656.0036239646458,1664.343234798626,1638.6294852240096,1648.9547119140625,921138
2025-12-29,1647.7632182631444,1648.8554039037997,1613.7099801096233,1619.0711669921875,1516288
2025-12-30,1619.0711519572365,1623.9358136537296,1599.512763851478,1603.583251953125,3323273
2025-12-31,1612.816443080404,1619.9646115256955,1605.1718706821791,1611.6251220703125,1359963
2026-01-01,1611.227959474964,1633.8639067998354,1606.7603239406958,1622.7445068359375,773806
2026-01-02,1620.262587673384,1631.183475212849,1613.4121885237892,1628.403564453125,950573
2026-01-05,1613.3128456529612,1621.7517128456075,1568.7357464792142,1596.0379638671875,3245802
2026-01-06,1588.7906099188046,1614.3057257417076,1585.8121860705728,1604.675537109375,2112043
2026-01-07,1609.1431724961542,1642.6007519063255,1605.0725629506446,1635.849609375,3816569
2026-01-08,1641.409440982351,1648.6568663406495,1623.63815434392,1634.8568115234375,3266398
2026-01-09,1635.2538485255266,1662.95321284664,1635.2538485255266,1649.4510498046875,3281306
2026-01-12,1647.2668346358942,1665.137377003319,1629.6941831182085,1655.6064453125,4175707
2026-01-13,1672.881304400103,1685.3906596485378,1614.3056385487048,1653.025146484375,7149266
2026-01-14,1653.0251723104584,1665.8324186046716,1637.3387588350079,1656.5,2470615
2026-01-15,1656.5,1656.5,1656.5,1656.5,0
2026-01-16,1670.0,1700.9000244140625,1664.800048828125,1698.0,3098089
2026-01-19,1698.0,1719.0,1685.0999755859375,1716.800048828125,2087629
2026-01-20,1720.0,1720.0,1681.800048828125,1687.300048828125,1739341
2026-01-21,1687.5999755859375,1694.9000244140625,1668.9000244140625,1682.5,1728435
2026-01-22,1690.5999755859375,1709.0,1681.5,1703.0999755859375,1853439
2026-01-23,1712.699951171875,1721.0,1698.800048828125,1707.0,1874357
2026-01-27,1720.0,1725.5,1700.5,1720.199951171875,2671530
2026-01-28,1705.0999755859375,1734.4000244140625,1691.0,1729.5999755859375,2713867
2026-01-29,1722.800048828125,1725.0,1696.0999755859375,1721.5999755859375,2235602
2026-01-30,1713.199951171875,1713.199951171875,1683.0,1695.5999755859375,4448681
2026-02-02,1670.0,1688.5,1653.5999755859375,1676.800048828125,1916380
2026-02-03,1780.0,1780.0999755859375,1689.0999755859375,1695.300048828125,3200948
2026-02-04,1642.0,1645.0,1586.0,1621.800048828125,5834470
2026-02-05,1613.699951171875,1631.800048828125,1600.199951171875,1610.0,3184531
2026-02-06,1612.0,1612.0,1574.0999755859375,1593.699951171875,3342992
2026-02-09,1600.4000244140625,1619.9000244140625,1594.4000244140625,1602.0,1863558
2026-02-10,1595.0,1602.4000244140625,1567.800048828125,1573.0999755859375,3234785
2026-02-11,1574.0,1578.0999755859375,1546.0999755859375,1551.5999755859375,2944646
2026-02-12,1529.0,1535.0,1469.5,1476.0999755859375,5397659
2026-02-13,1423.0,1476.800048828125,1396.0,1455.199951171875,7214938
2026-02-16,1451.0999755859375,1467.0,1446.800048828125,1461.800048828125,2388700
2026-02-17,1464.0,1510.699951171875,1458.0,1482.5999755859375,2840341
2026-02-18,1483.199951171875,1483.199951171875,1443.4000244140625,1467.199951171875,2036245
2026-02-19,1470.0,1501.800048828125,1443.0,1450.4000244140625,2397127
2026-02-20,1443.0,1455.0,1431.0,1436.5,2392491
2026-02-23,1438.199951171875,1441.5999755859375,1415.5,1426.199951171875,2629763
2026-02-24,1402.300048828125,1406.699951171875,1322.5,1339.199951171875,10004684
2026-02-25,1355.0,1391.4000244140625,1354.0,1378.199951171875,5703505
2026-02-26,1391.0,1405.0,1368.0,1373.5,2329520
2026-02-27,1398.0,1404.800048828125,1382.0,1389.0999755859375,8651443
2026-03-02,1351.0,1386.0,1350.0,1371.0,2088938
2026-03-04,1356.0,1382.0,1356.0,1364.0,3161598
2026-03-05,1378.199951171875,1378.199951171875,1332.5,1354.0999755859375,2217963
2026-03-06,1356.0,1380.800048828125,1354.199951171875,1356.699951171875,1871596
2026-03-09,1330.0,1372.699951171875,1328.0,1358.5999755859375,2256550
2026-03-10,1361.0,1364.4000244140625,1345.0,1361.5,1671877
2026-03-11,1367.199951171875,1376.0,1346.9000244140625,1350.300048828125,1837000
2026-03-12,1350.0,1363.4000244140625,1341.0,1358.0999755859375,2616965
2026-03-13,1350.0,1356.699951171875,1321.0,1325.4000244140625,2190786
2026-03-16,1312.800048828125,1337.699951171875,1302.4000244140625,1328.5999755859375,3618375
2026-03-17,1328.5999755859375,1328.5999755859375,1297.699951171875,1321.0999755859375,2285672
2026-03-18,1326.5,1378.4000244140625,1326.5,1357.199951171875,2564106
2026-03-19,1341.4000244140625,1354.199951171875,1309.199951171875,1311.800048828125,1663249
2026-03-20,1334.9000244140625,1352.5,1328.9000244140625,1333.699951171875,5050431
2026-03-23,1314.800048828125,1365.0,1310.0,1358.5999755859375,5166409
2026-03-24,1380.0,1394.0,1360.0,1373.300048828125,3555664
2026-03-25,1348.0,1411.4000244140625,1348.0,1381.300048828125,4167275
2026-03-27,1377.0,1407.4000244140625,1359.800048828125,1364.4000244140625,8956139
2026-03-30,1350.0,1359.199951171875,1336.199951171875,1341.5999755859375,5541018
2026-04-01,1399.699951171875,1399.699951171875,1349.0,1354.4000244140625,2469237
2026-04-02,1347.0,1412.800048828125,1341.199951171875,1402.199951171875,6509389
2026-04-06,1397.0,1422.300048828125,1394.0999755859375,1403.300048828125,2134581
2026-04-07,1391.0,1446.5,1388.0999755859375,1441.5999755859375,3459049
2026-04-08,1449.9000244140625,1466.0,1431.9000244140625,1461.0,4238935
